Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr9	1386926	1387933	636669	49749	338422	82143	75209	5833	32454
chr9	1804544	1805475	219127	259334	44096	45300	32081	6344	27716
chr9	1936861	1937639	86963	302201	1345	1143	537	1505	13187
chr9	1944013	1944717	79885	295123	3895	4933	3669	1670	7022
chr9	2721698	2722808	45715	149345	98541	5165	2554	5379	8254
chr9	3039234	3040231	201879	18358	193851	194950	6110	1172	0
chr9	3103732	3104638	147839	44950	258349	136166	70608	29585	8682
chr9	3414394	3415373	19442	337872	16150	25943	15510	8646	10786
chr9	3426928	3427730	31976	325515	28684	13586	13586	11203	23320
chr9	3503913	3505530	49887	247715	2615	3029	2252	4074	16607
chr9	4735034	4735658	12337	435909	3587	4996	4478	1269	1766
chr9	5094026	5096095	0	794901	50712	0	0	491	3681
chr9	5109373	5111004	194	810248	66059	11609	286	8249	0
chr9	5423697	5424949	1704	1124572	11792	12867	4973	0	0
chr9	6120516	6120914	133315	1138961	39756	65032	11935	200	1003
chr9	7645759	7646324	144623	251501	152129	75380	11634	3163	9614
chr9	7870042	7870882	74965	475784	69767	70158	8994	25408	22175
chr9	8929642	8930320	1134565	1535384	676434	952998	71978	1471	0
chr9	9619412	9619943	1824335	2225154	12511	440501	85052	751	30587
chr9	11408308	11409102	3178882	2800406	1199576	443046	4243	6341	3401
chr9	11535302	11535762	3052222	2673746	1239190	316386	13814	2934	0
chr9	12026158	12026655	2561329	2182853	748297	173862	16734	3942	16352
chr9	12199270	12199591	2388393	2009917	575361	346974	26327	2407	15629
chr9	12962526	12963279	1624705	1246229	186023	7806	7782	2150	7296
chr9	13957877	13958568	629416	250940	363467	197601	48828	3430	18720
chr9	14860385	14861574	170225	107898	166460	166961	13381	3690	1697
chr9	14914009	14914586	223849	161522	220084	220585	3545	1949	3154
chr9	16907412	16908240	1402482	1831819	226391	226656	16256	11534	602
chr9	18287336	18287861	777034	452198	481006	423828	17776	9678	3065
chr9	19319106	19319539	2366	289068	57447	52022	51962	197	6013
chr9	20652480	20653026	40169	354821	5650	11564	5690	1926	14472
chr9	21319201	21320006	1262	128838	13518	6590	638	0	1592
chr9	21980793	21981395	90034	115548	4901	12881	5809	2101	0
chr9	22952966	22953379	1062207	837443	505747	505417	56448	637	15892
chr9	23504229	23504768	1613470	1388706	1057010	1056680	51832	8254	0
chr9	24288284	24288951	2397525	2172761	1841065	1378354	389834	0	0
chr9	24574605	24575694	2276052	2459082	2080406	1091611	103091	5524	5399
chr9	25069019	25070413	1781333	2191015	1585687	596892	51703	8803	0
chr9	25161410	25161938	1689808	2099490	1494162	505367	39146	9919	9738
chr9	25285455	25286036	1565710	1975392	1370064	381269	59127	318	399
chr9	25328575	25329463	1522283	1931965	1326637	337842	102247	14506	0
chr9	25887321	25888104	963642	1373324	767996	219868	76152	2393	0
chr9	25940177	25940618	911128	1320810	715482	272724	23638	16710	5459
chr9	26104263	26105007	746739	1156421	551093	436810	139859	1158	0
chr9	26644921	26645624	206122	615804	10476	40377	24099	3004	5213
chr9	28179068	28179812	1259172	428819	604505	605204	31325	10922	15506
chr9	28438662	28439315	1518766	688413	864099	864798	20420	9246	2753
chr9	28561391	28561781	1641495	811142	986828	987527	33639	2665	22014
chr9	28847610	28848526	1927714	1097361	1273047	1273746	7285	2108	5413
chr9	28860596	28861493	1940700	1110347	1286033	1286732	20271	4139	0
chr9	29867551	29868832	2556003	2117302	2039869	2293687	3906	27634	0
chr9	30421433	30421968	2002867	2671184	1486733	1956688	18031	976	5362
chr9	30896222	30897453	1527382	2519147	1011248	1481203	11907	2423	5947
chr9	31424521	31425175	999660	1991425	483526	953481	18981	1524	0
chr9	31427228	31428063	996772	1988537	480638	950593	16093	235	0
chr9	31429990	31431107	993728	1985493	477594	947549	13049	2997	0
chr9	31620158	31621618	803217	1794982	287083	757038	77374	804	1110
chr9	32359846	32360835	64000	1055765	23019	17821	17821	857	3099
chr9	32504525	32505281	15032	911319	19824	45655	19611	3744	9079
chr9	32900576	32901187	70647	515413	98938	5069	5089	1022	2405
chr9	33713576	33715000	185834	18092	36133	7196	4936	4549	71724
chr9	33918245	33920528	0	120560	68307	1549	36108	1539	0
chr9	33980964	33981401	211	183279	7434	58739	7255	16671	33930
chr9	33995260	33995833	1848	197575	6055	53143	6456	2239	19498
chr9	34998819	34999562	860	38797	6593	9155	2314	2482	15820
chr9	35058972	35062074	0	98950	7606	9862	9902	2042	0
chr9	35254579	35255356	135214	294557	91620	92615	3580	0	62886
chr9	35494651	35495497	91298	179968	4301	83839	3807	4730	14391
chr9	35736800	35738686	0	61217	2890	4316	376	0	0
chr9	36346839	36347261	865	344427	35837	4435	0	1256	2081
chr9	36512122	36513029	49740	209373	23453	24138	18198	869	0
chr9	36606081	36606882	4	115520	2927	33177	2698	0	0
chr9	37808327	37808961	17364	149919	5699	6883	7483	0	15381
chr9	38750117	38750696	352642	324857	127423	77453	16564	7622	1464
chr9	40595820	40596600	2198345	2170560	194784	195476	195101	1828336	1836646
chr9	41864370	41865264	3466895	3439110	89653	89178	89178	1788450	1931950
chr9	41912145	41912570	3514670	3486885	42347	41872	41872	1741144	1884644
chr9	42039488	42040172	3642013	3614228	84305	84655	84655	1613542	1757042
chr9	42174682	42175267	3777207	3749422	219499	219849	219849	1478447	1621947
chr9	42204512	42205069	3807037	3779252	249329	249679	249679	1448645	1592145
chr9	42382982	42384112	3985507	3957722	427799	428149	428149	1269602	1413102
chr9	42726601	42727799	4329126	4301341	771418	405948	405948	925915	1069415
chr9	42735363	42735951	4337888	4310103	780180	397796	397796	917763	1061263
chr9	42736861	42737243	4339386	4311601	781678	396504	396504	916471	1059971
chr9	42768423	42768952	4370948	4343163	813240	364795	364795	884762	1028262
chr9	42786563	42787514	4389088	4361303	831380	346233	346233	866200	1009700
chr9	42827735	42828465	4430260	4402475	872552	305282	305282	825249	968749
chr9	42830391	42831285	4432916	4405131	875208	302462	302462	822429	965929
chr9	42923506	42923999	4526031	4498246	968323	209748	209748	729715	873215
chr9	43067341	43067839	4669866	4642081	1112158	65908	65908	585875	729375
chr9	43735897	43736257	5338422	5310637	1620609	602002	50802	81889	60957
chr9	44235632	44236381	5838157	5810372	1120485	1101737	8088	8103	56694
chr9	44992154	44993842	6594679	6566894	363024	735534	192246	556031	143872
chr9	45364067	45364680	6966592	6938807	7008	364696	11316	927944	27347
chr9	45374070	45374780	6976595	6948810	17011	354596	21319	937947	37350
chr9	45419856	45420677	7022381	6994596	16763	308699	67105	983733	83136
chr9	45488239	45488959	7090764	7062979	45723	240417	135488	1052116	151519
chr9	45637824	45638313	7240349	7212564	195308	91063	88443	1201701	301104
chr9	45663104	45663519	7265629	7237844	220588	65857	63237	1226981	326384
chr9	45663870	45665006	7266395	7238610	221354	64370	61750	1227747	327150
chr9	45678585	45680524	7281110	7253325	236069	48852	46232	1242462	341865
chr9	45697365	45697947	7299890	7272105	254849	31429	28809	1261242	360645
chr9	45698171	45698640	7300696	7272911	255655	30736	28116	1262048	361451
chr9	45904338	45905083	7506863	7479078	461822	174814	172288	1264718	567618
chr9	46054630	46055103	7657155	7629370	612114	325106	322580	1114698	717910
chr9	46064776	46066127	7667301	7639516	622260	335252	332726	1103674	728056
chr9	46084347	46084847	7686872	7659087	641831	354823	352297	1084954	747627
chr9	46176684	46177412	7779209	7751424	734168	447160	444634	992389	839964
chr9	46326800	46327554	7929325	7901540	884284	597276	594750	842247	990080
chr9	46419373	46420174	8021898	7994113	976857	689849	687323	749627	1082653
chr9	46437672	46439732	8040197	8012412	995156	708148	705622	730069	1100952
chr9	46459338	46460123	8061863	8034078	1016822	729814	727288	709678	1122618
chr9	46831421	46832094	8433946	8406161	1388905	1101897	1099371	337707	1494701
chr9	46885988	46886624	8488513	8460728	1443472	1156464	1153938	283177	1549268
chr9	46933752	46934235	8536277	8508492	1491236	1204228	1201702	235566	1597032
chr9	66300011	66300624	2117893	561563	154030	157772	154052	155005	28882
chr9	66512201	66512972	1905545	349215	17941	18063	7364	53565	59981
chr9	66767938	66770806	1647711	91381	68889	213866	58853	69319	186112
chr9	66780049	66781442	1637075	80745	81000	225977	70964	58683	198223
chr9	66781753	66785270	1633247	76917	82704	227681	72668	54855	199927
chr9	66791123	66793056	1625461	69131	92074	237051	82038	47069	209297
chr9	66796194	66796666	1621851	65521	97145	242122	87109	43459	214368
chr9	66803281	66803929	1614588	58258	104232	249209	94196	36196	211278
chr9	66810015	66810488	1608029	51699	110966	255943	100930	29637	204719
chr9	66815848	66817739	1600778	44448	116799	261776	106763	22386	197468
chr9	66819929	66820339	1598178	41848	120880	265857	110844	19786	194868
chr9	66822087	66822834	1595683	39353	123038	268015	113002	17291	192373
chr9	66823455	66824188	1594329	37999	124406	269383	114370	15937	191019
chr9	66825013	66826400	1592117	35787	125964	270941	115928	13725	188807
chr9	66833011	66835974	1582543	26213	133962	278939	123926	4151	179233
chr9	66848736	66849274	1569243	12913	149687	294664	139651	0	165933
chr9	66850775	66851397	1567120	10790	151726	296703	141690	1889	163810
chr9	66854141	66855596	1562921	6591	155092	300069	145056	3683	159611
chr9	66856926	66857920	1560597	4267	157877	302854	147841	1359	157287
chr9	66919406	66920380	1498137	57053	220357	365334	210321	59833	94827
chr9	66936180	66936612	1481905	73827	237131	364824	227095	76607	78595
chr9	66938387	66938839	1479678	76034	239338	362597	229302	78814	76368
chr9	66947767	66948679	1469838	85414	248718	352757	238682	88194	66528
chr9	66970995	66971620	1446897	108642	271946	329816	261910	111422	43587
chr9	66977152	66977929	1440588	114799	278103	323507	268067	117579	37278
chr9	66978417	66980200	1438317	116064	279368	321236	269332	118844	35007
chr9	66984189	66985029	1433488	121836	285140	316407	275104	124616	30178
chr9	66985359	66986068	1432449	123006	286310	315368	276274	125786	29139
chr9	66990242	66991194	1427323	127889	291193	310242	281157	130669	24013
chr9	66995344	66996243	1422274	132991	296295	305193	286259	135771	18964
chr9	66998630	66999346	1419171	136277	299581	302090	289545	139057	15861
chr9	67000684	67001417	1417100	138331	301635	300019	291599	141111	13790
chr9	67003980	67004818	1413699	141627	304931	296618	294895	144407	10389
chr9	67050987	67051579	1366938	188634	289011	249857	249837	191414	23875
chr9	67090530	67091159	1327358	228177	249431	210277	210257	230957	63418
chr9	67229457	67230109	1188408	367104	110481	71327	71307	369884	202345
chr9	67243684	67244528	1173989	381331	96062	56908	56888	384111	216572
chr9	67248770	67249372	1169145	386417	91218	52064	52044	389197	221658
chr9	67268823	67269481	1149036	406470	71109	31955	31935	409250	241711
chr9	67317854	67318684	1099833	455501	21906	8430	8430	458281	290742
chr9	67320161	67321147	1097370	457808	19443	10737	10737	460588	293049
chr9	67349732	67350080	1068437	487379	8750	40308	8868	490159	322620
chr9	67361627	67362451	1056066	499274	20645	52203	20763	502054	334515
chr9	67790558	67792106	626411	928205	449576	481134	134370	532783	0
chr9	67814382	67814991	603526	952029	473400	504958	111485	509898	2917
chr9	67841134	67841879	576638	978781	500152	531710	84597	483010	0
chr9	67865148	67866001	552516	1002795	524166	511355	60475	458888	0
chr9	67941592	67942078	476439	1079239	470341	435278	14968	382811	0
chr9	68319635	68320745	97772	1457282	91674	56611	56611	4144	316884
chr9	68358801	68359383	59134	1496448	53036	17973	17973	33618	356050
chr9	68369459	68370310	48207	1507106	42109	7046	7046	44276	366708
chr9	68379205	68380805	37712	1516852	31614	1701	0	54022	376454
chr9	68390205	68390989	27528	1527852	21430	12701	9741	65022	387454
chr9	68398735	68399332	19185	1536382	13087	21231	4277	73552	395984
chr9	68402424	68402786	15731	1540071	9633	24920	823	77241	399673
chr9	68415847	68416239	2278	1553494	264	38343	5183	90664	413096
chr9	68417133	68420927	0	1554780	1550	34389	6469	91950	414382
chr9	68462805	68463732	38682	1600452	47222	7041	7181	137622	460054
chr9	68469815	68470268	45692	1607462	54232	14051	14191	144632	467064
chr9	68482640	68483709	58517	1620287	67057	26876	11887	157457	479889
chr9	68491412	68492371	67289	1629059	75829	35648	3225	166229	488661
chr9	68687708	68688111	263585	1825355	272125	38001	15333	309174	398545
chr9	68689618	68690217	265495	1827265	274035	35895	13227	307068	396439
chr9	68694570	68695348	270447	1832217	278987	30764	8096	301937	391308
chr9	68698149	68699087	274026	1835796	282566	27025	4357	298198	387569
chr9	68713128	68714646	289005	1850775	297545	11466	9536	282639	372010
chr9	68716451	68717029	292328	1854098	300868	9083	9083	280256	369627
chr9	68720918	68721267	296795	1858565	305335	4845	4845	276018	365389
chr9	68743538	68745501	319415	1881185	327955	17028	17028	251784	341155
chr9	69016630	69017448	592507	2090445	363403	47948	47968	19051	69208
chr9	69052568	69054292	628445	2053601	326559	11104	11124	54989	32364
chr9	69055561	69057308	631438	2050585	323543	8088	8108	57982	29348
chr9	69062124	69063215	638001	2044678	317636	2181	2201	64545	23441
chr9	69073976	69074696	649853	2033197	306155	8432	8412	76397	11960
chr9	69083565	69084396	659442	2023497	296455	18021	18001	85986	2260
chr9	69183230	69184095	759107	1923798	196756	117686	117666	185651	73741
chr9	69187550	69188347	763427	1919546	192504	122006	121986	189971	78061
chr9	69518143	69518724	1094020	1589169	137050	364385	133253	297837	408654
chr9	69610784	69611511	1186661	1496382	174048	271598	40466	205050	501295
chr9	69677518	69679545	1253395	1428348	106014	203564	25393	137016	568029
chr9	69680091	69680682	1255968	1427211	104877	202427	27966	135879	570602
chr9	69682993	69683948	1258870	1423945	101611	199161	30868	132613	573504
chr9	69691264	69692873	1267141	1415020	92686	190236	39139	123688	581775
chr9	69696326	69697005	1272203	1410888	88554	186104	44201	119556	586837
chr9	69697391	69698370	1273268	1409523	87189	184739	45266	118191	587902
chr9	69699558	69700733	1275435	1407160	84826	182376	47433	115828	588955
chr9	69702036	69703984	1277913	1403909	81575	179125	49911	112577	585704
chr9	69704316	69705016	1280193	1402877	80543	178093	52191	111545	584672
chr9	69705720	69706650	1281597	1401243	78909	176459	53595	109911	583038
chr9	69710034	69710288	1285911	1397605	75271	172821	57909	106273	579400
chr9	69710676	69711362	1286553	1396531	74197	171747	58551	105199	578326
chr9	69733718	69734120	1309595	1373773	51439	148989	51676	82441	555568
chr9	69743956	69744502	1319833	1363391	41057	138607	41294	72059	545186
chr9	69796779	69797913	1372656	1309980	9221	85196	9055	18648	491775
chr9	69802495	69804336	1378372	1303557	14937	78773	14771	12225	485352
chr9	69806047	69806623	1381924	1301270	18489	76486	18323	9938	483065
chr9	69835417	69836404	1411294	1271489	44890	46705	46705	16599	453284
chr9	69948111	69949386	1380804	1158507	66652	64854	64854	129293	340302
chr9	69949816	69951307	1378883	1156586	68357	66559	66559	130998	338381
chr9	69957019	69960912	1369278	1146981	75560	73762	73762	138201	328776
chr9	69962366	69964066	1366124	1143827	80907	79109	79109	143548	325622
chr9	69970594	69971663	1358527	1136230	89135	87337	87337	151776	318025
chr9	69972700	69973735	1356455	1134158	91241	89443	89443	153882	315953
chr9	69973958	69976217	1353973	1131676	92499	90701	90701	155140	313471
chr9	69982591	69984769	1345421	1123124	101132	99334	99334	163773	304919
chr9	69990175	69991082	1339108	1116811	108716	106918	106918	171357	298606
chr9	69992760	69995315	1334875	1112578	111301	109503	109503	173942	294373
chr9	70006284	70007496	1322694	1100397	124825	123027	123027	187466	282192
chr9	70009704	70010254	1319936	1097639	128245	126447	126447	190886	279434
chr9	70064412	70065890	1264300	1042003	182953	181155	86039	245594	223798
chr9	70099266	70099809	1230381	1008084	217807	216009	52120	280448	189879
chr9	70108642	70109624	1220566	998269	227183	225385	42305	289824	180064
chr9	70110624	70111238	1218952	996655	229165	227367	40691	291806	178450
chr9	70115725	70116470	1213720	991423	234266	232468	35459	296907	173218
chr9	70127196	70128009	1202181	979884	245737	243939	23920	308378	161679
chr9	70158714	70159174	1171016	948719	243602	275457	6637	339896	130514
chr9	70168083	70169525	1160665	938368	233251	284826	16006	349265	120163
chr9	70172537	70173041	1157149	934852	229735	289280	20460	353719	116647
chr9	70175212	70175513	1154677	932380	227263	291955	23135	356394	114175
chr9	70323614	70324213	1005977	783680	78563	166104	166111	385285	1150
chr9	70359078	70360068	970122	747825	42708	130249	130256	349430	16370
chr9	70366102	70366680	963510	741213	36096	123637	123644	342818	9758
chr9	70375457	70375815	954375	732078	26961	114502	114509	333683	623
chr9	70377589	70378342	951848	729551	24434	111975	111982	331156	0
chr9	70419249	70420200	909990	687693	15760	70117	70124	289298	6601
chr9	70501929	70502376	827814	605517	98440	11464	11457	207122	3924
chr9	70569114	70569930	760260	537963	165625	76026	76006	139568	192
chr9	70599173	70599988	730202	507905	195684	45968	45948	109510	0
chr9	70666158	70667430	662760	440463	262669	17362	13454	42068	0
chr9	70914553	70914914	415276	192979	344156	138514	77682	117227	38739
chr9	70931188	70931868	398322	176025	327202	121560	94317	100273	23525
chr9	71982290	71983026	113191	41044	190022	304870	11181	1936	0
chr9	72653081	72653584	223243	11073	219501	22485	118562	25731	8553
chr9	73646720	73647326	683168	89901	414209	136096	5356	0	879
chr9	73901742	73902231	938190	164351	159304	21240	1398	1403	12507
chr9	74468209	74469006	499822	181230	54858	4830	4870	838	6610
chr9	75738483	75739563	763458	973769	7456	7646	7713	5905	2121
