Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr8	126902730	126903445	453050	79421	191625	20767	10231	9456	38768
chr8	127325502	127329144	875822	11550	241338	12056	55892	6758	22007
chr8	129375153	129375811	261030	8520	48503	23889	2865	2825	8425
chr8	130507690	130510133	341885	210302	48057	49083	37983	2116	2340
chr8	132227904	132229126	726538	159272	405338	412690	33330	5489	4541
chr8	132242689	132243503	712161	174057	420123	427475	18953	7780	115
chr8	134225759	134226653	375558	6383	81572	60335	435	1641	8641
chr8	134552734	134553674	702533	1245	28614	8410	8450	0	0
chr8	135255379	135256175	226618	53117	213216	22441	9972	10485	0
chr8	135482722	135483946	0	173235	13123	92201	13058	5092	3128
chr8	135484243	135485354	0	174756	14644	90793	14579	3684	1720
chr8	138003442	138004740	2182784	1534678	1532886	276834	2418	5192	0
chr8	138074585	138075730	2253927	1605821	1604029	217227	73561	5038	12174
chr8	138149588	138151020	2328930	1631084	1679032	141937	57252	18255	35442
chr8	138247728	138250647	2427070	1531457	1777172	42310	39308	26390	0
chr8	139078146	139078897	1818804	703207	1639026	96259	15119	1686	0
chr8	139831669	139832064	1065637	34170	885859	51549	3825	6711	18414
chr8	140699522	140700287	197414	13473	17636	11266	16109	294	0
chr8	142723750	142724361	282388	38964	294625	12883	12835	10413	27587
chr8	143036654	143037551	595292	20608	445895	242005	12150	234	2424
chr8	143336751	143337988	400499	122651	145458	57047	47555	6204	7780
chr8	144018254	144018874	83229	14702	80152	24297	47022	438	52013
chr8	144830386	144832060	40140	8795	7613	36198	6182	4434	12058
chr8	145055718	145056203	0	48318	2088	3194	2774	503	0
chr9	10000	11517	268025	559603	102246	167581	0	197105	91084
chr9	105026	105669	173873	465451	8094	73429	8067	102953	0
chr9	399854	401041	0	170079	67973	69135	22717	1977	41069
chr9	1104847	1105500	640181	13253	56343	54422	52683	2699	48365
chr9	1944013	1944717	79885	295123	3895	4933	3669	1670	7022
chr9	3039234	3040231	201879	18358	193851	194950	6110	1172	0
chr9	3414485	3415373	19533	337872	16241	25943	15601	8737	10877
chr9	3503913	3505530	49887	247715	2615	3029	2252	4074	16607
chr9	4735034	4735658	12337	435909	3587	4996	4478	1269	1766
chr9	5094026	5096095	0	794901	50712	0	0	491	3681
chr9	5109373	5111004	194	810248	66059	11609	286	8249	0
chr9	5423697	5424949	1704	1124572	11792	12867	4973	0	0
chr9	6218503	6218929	231302	1040946	137743	87207	24947	2422	14005
chr9	7870042	7870882	74965	475784	69767	70158	8994	25408	22175
chr9	13957877	13958568	629416	250940	363467	197601	48828	3430	18720
chr9	14860439	14861574	170279	107952	166514	167015	13435	3744	1697
chr9	16907412	16908240	1402482	1831819	226391	226656	16256	11534	602
chr9	18287336	18287861	777034	452198	481006	423828	17776	9678	3065
chr9	21089516	21089961	74015	81422	57438	6415	6435	7556	0
chr9	23504229	23504768	1613470	1388706	1057010	1056680	51832	8254	0
chr9	25069019	25070413	1781333	2191015	1585687	596892	51703	8803	0
chr9	28179068	28179812	1259172	428819	604505	605204	31325	10922	15506
chr9	28438662	28439315	1518766	688413	864099	864798	20420	9246	2753
chr9	28847610	28848526	1927714	1097361	1273047	1273746	7285	2108	5413
chr9	29867551	29868832	2556003	2117302	2039869	2293687	3906	27634	0
chr9	30896222	30897453	1527382	2519147	1011248	1481203	11907	2423	5947
chr9	31620158	31621618	803217	1794982	287083	757038	77374	804	1110
chr9	32359846	32360835	64000	1055765	23019	17821	17821	857	3099
chr9	32504525	32505281	15032	911319	19824	45655	19611	3744	9079
chr9	33109024	33109559	0	307041	27640	32200	20337	2149	5770
chr9	33657171	33659128	184785	36215	17567	32947	17808	10998	63890
chr9	33713576	33715000	185834	18092	36133	7196	4936	4549	71724
chr9	33918245	33920528	0	120560	68307	1549	36108	1539	0
chr9	34998819	34999562	860	38797	6593	9155	2314	2482	15820
chr9	35058972	35062074	0	98950	7606	9862	9902	2042	0
chr9	35494674	35495497	91321	179968	4324	83839	3830	4753	14391
chr9	35736800	35738686	0	61217	2890	4316	376	0	0
chr9	35739027	35740682	0	63444	5117	6543	2603	1776	733
chr9	36346839	36347261	865	344427	35837	4435	0	1256	2081
chr9	36512122	36513029	49740	209373	23453	24138	18198	869	0
chr9	36606093	36606882	16	115520	2939	33189	2710	0	0
chr9	36869981	36870580	660	47060	103441	8836	2836	749	0
chr9	40595820	40596600	2198345	2170560	194784	195476	195101	1828336	1836646
chr9	41864561	41865264	3467086	3439301	89653	89178	89178	1788450	1931950
chr9	42174682	42175267	3777207	3749422	219499	219849	219849	1478447	1621947
chr9	42827735	42828465	4430260	4402475	872552	305282	305282	825249	968749
chr9	42830391	42831285	4432916	4405131	875208	302462	302462	822429	965929
chr9	45374070	45374780	6976595	6948810	17011	354596	21319	937947	37350
chr9	45419856	45420677	7022381	6994596	16763	308699	67105	983733	83136
chr9	45678585	45680524	7281110	7253325	236069	48852	46232	1242462	341865
chr9	46176684	46177412	7779209	7751424	734168	447160	444634	992389	839964
chr9	46207099	46207632	7809624	7781839	764583	477575	475049	962169	870379
chr9	46326800	46327554	7929325	7901540	884284	597276	594750	842247	990080
chr9	66767938	66770806	1647711	91381	68889	213866	58853	69319	186112
chr9	66780049	66781442	1637075	80745	81000	225977	70964	58683	198223
chr9	66781753	66785270	1633247	76917	82704	227681	72668	54855	199927
chr9	66822087	66822834	1595683	39353	123038	268015	113002	17291	192373
chr9	66823455	66824188	1594329	37999	124406	269383	114370	15937	191019
chr9	66833011	66835974	1582543	26213	133962	278939	123926	4151	179233
chr9	66977152	66977917	1440600	114799	278103	323519	268067	117579	37290
chr9	66978417	66980200	1438317	116064	279368	321236	269332	118844	35007
chr9	66990242	66991194	1427323	127889	291193	310242	281157	130669	24013
chr9	67000684	67001417	1417100	138331	301635	300019	291599	141111	13790
chr9	67248770	67249445	1169072	386417	91145	51991	51971	389197	221658
chr9	67317854	67318684	1099833	455501	21906	8430	8430	458281	290742
chr9	67320161	67321147	1097370	457808	19443	10737	10737	460588	293049
chr9	68319635	68320745	97772	1457282	91674	56611	56611	4144	316884
chr9	68369596	68370310	48207	1507243	42109	7046	7046	44413	366845
chr9	68417198	68420897	0	1554845	1615	34419	6534	92015	414447
chr9	68491412	68492371	67289	1629059	75829	35648	3225	166229	488661
chr9	68689689	68690217	265566	1827336	274106	35895	13227	307068	396439
chr9	69183230	69184095	759107	1923798	196756	117686	117666	185651	73741
chr9	69187550	69188347	763427	1919546	192504	122006	121986	189971	78061
chr9	69518143	69518724	1094020	1589169	137050	364385	133253	297837	408654
chr9	69677518	69679545	1253395	1428348	106014	203564	25393	137016	568029
chr9	69682993	69683713	1258870	1424180	101846	199396	30868	132848	573504
chr9	69686479	69687009	1262356	1420884	98550	196100	34354	129552	576990
chr9	69691264	69692873	1267141	1415020	92686	190236	39139	123688	581775
chr9	69697391	69698370	1273268	1409523	87189	184739	45266	118191	587902
chr9	69702036	69703984	1277913	1403909	81575	179125	49911	112577	585704
chr9	69704316	69705016	1280193	1402877	80543	178093	52191	111545	584672
chr9	69705720	69706650	1281597	1401243	78909	176459	53595	109911	583038
chr9	69710676	69711362	1286553	1396531	74197	171747	58551	105199	578326
chr9	69737939	69738667	1313816	1369226	46892	144442	47129	77894	551021
chr9	69760411	69761114	1336288	1346779	24445	121995	24682	55447	528574
chr9	69802495	69804336	1378372	1303557	14937	78773	14771	12225	485352
chr9	69835457	69836404	1411334	1271489	44890	46705	46705	16639	453284
chr9	69948111	69949386	1380804	1158507	66652	64854	64854	129293	340302
chr9	69949816	69951307	1378883	1156586	68357	66559	66559	130998	338381
chr9	69957019	69958674	1371516	1149219	75560	73762	73762	138201	331014
chr9	69962366	69964066	1366124	1143827	80907	79109	79109	143548	325622
chr9	69972700	69973735	1356455	1134158	91241	89443	89443	153882	315953
chr9	69973958	69976217	1353973	1131676	92499	90701	90701	155140	313471
chr9	69990175	69991022	1339168	1116871	108716	106918	106918	171357	298666
chr9	69992760	69995052	1335138	1112841	111301	109503	109503	173942	294636
chr9	70064412	70065890	1264300	1042003	182953	181155	86039	245594	223798
chr9	70070889	70071399	1258791	1036494	189430	187632	80530	252071	218289
chr9	70108727	70109624	1220566	998269	227268	225470	42305	289909	180064
chr9	70115725	70116470	1213720	991423	234266	232468	35459	296907	173218
chr9	70121065	70121664	1208526	986229	239606	237808	30265	302247	168024
chr9	70168083	70169525	1160665	938368	233251	284826	16006	349265	120163
chr9	70359078	70360068	970122	747825	42708	130249	130256	349430	16370
chr9	70419249	70420200	909990	687693	15760	70117	70124	289298	6601
chr9	70599173	70599988	730202	507905	195684	45968	45948	109510	0
chr9	70666158	70667430	662760	440463	262669	17362	13454	42068	0
chr9	70931188	70931868	398322	176025	327202	121560	94317	100273	23525
chr9	71982290	71983026	113191	41044	190022	304870	11181	1936	0
chr9	72653081	72653584	223243	11073	219501	22485	118562	25731	8553
chr9	74468224	74469006	499822	181245	54858	4830	4870	838	6625
chr9	75738487	75739563	763462	973773	7456	7646	7713	5909	2125
chr9	76614354	76615264	1011343	499679	496376	129966	7542	897	6515
chr9	81027617	81028230	94080	281751	113878	26246	26266	20012	5943
chr9	81403645	81404651	470108	93511	489906	31514	13376	256	1941
chr9	81536647	81537824	603110	226513	622908	100318	19383	5151	0
chr9	82548356	82549288	208252	193271	52677	52592	34985	10659	13100
chr9	86449587	86450215	134376	297312	16829	14715	14721	2021	27745
chr9	86462736	86463680	120911	310461	29978	1250	1256	10206	14280
chr9	87412194	87413048	800903	108260	37961	37710	35610	15509	16642
chr9	88667874	88668780	26438	46102	44641	45348	0	4180	0
chr9	90958179	90959125	634989	232871	43407	44131	38895	34104	39256
chr9	91286603	91287432	642424	66134	281973	92959	13597	778	1240
chr9	91985447	91988675	2201	194418	26969	45269	0	1637	0
chr9	91998994	91999732	0	207965	15912	34212	8650	0	8490
chr9	92286207	92286791	188651	4215	29167	18685	18725	5489	9201
chr9	93646494	93647380	859	143140	55218	38936	2330	406	5263
chr9	97074853	97075999	12304	316915	52423	18628	1762	8950	7075
chr9	98919924	98920401	140489	10443	7502	20020	7120	6920	36121
chr9	99190861	99191828	36089	118677	8387	7870	7877	1422	0
chr9	99702311	99702924	42931	327617	62148	64030	4373	8005	9485
chr9	100017663	100018800	172496	457870	16161	16939	14876	15019	0
chr9	102862656	102863488	1408	371274	0	1132	1132	828	5111
chr9	103999773	104000743	162162	210426	158977	73273	10529	1527	0
chr9	104257176	104257898	44222	467829	37454	35613	7812	1881	6986
chr9	104421488	104421926	94513	632141	124419	125374	45790	4301	0
chr9	105125762	105126793	798787	1336415	828693	385636	114455	2922	0
chr9	105683605	105684923	1181933	1894258	1170198	189118	20616	8345	8153
chr9	105775134	105778036	1088820	1811308	1077085	96005	69447	11794	5410
chr9	106381645	106382297	484559	1207047	472824	473959	65195	2917	36240
chr9	106613046	106614728	252128	974616	240393	241528	13329	20344	0
chr9	107255155	107256607	261315	332737	252427	192210	68747	500	48958
chr9	109788599	109790781	257717	78816	44108	44715	18295	6822	12342
chr9	111217021	111217786	418014	30892	477251	271557	23250	12878	2837
chr9	112797390	112798295	28232	160001	11700	12261	12541	12271	7691
chr9	113152030	113152998	139530	182463	73042	73086	36838	10051	10292
chr9	113450991	113453266	438491	481424	116680	117330	0	8381	9328
chr9	114076469	114077045	46628	1106902	167225	14609	14645	3323	9098
chr9	116215009	116216235	43834	153928	40894	41325	1381	6171	0
chr9	116252660	116253626	29722	169106	25954	25890	20765	0	10146
chr9	116351075	116352617	0	70115	7463	6651	1459	0	0
chr9	119778797	119779246	314895	13086	97121	29910	27391	1246	7399
chr9	120076756	120077360	612854	6111	395080	172545	8812	7466	10526
chr9	123617531	123618300	286	444834	10957	12207	12187	5177	0
chr9	123666014	123667606	0	395528	14064	6390	6390	4218	3934
chr9	123667956	123669098	0	394036	12572	8332	8332	2726	2641
chr9	127094484	127095948	0	117513	38057	40040	7148	6503	8242
chr9	127105279	127107966	0	105495	48852	50835	0	0	0
chr9	127108637	127110611	0	102850	52210	54193	0	1710	0
chr9	127110916	127121927	0	91534	54489	55769	0	0	252
chr9	127637644	127638465	0	369949	2174	2407	2480	3139	0
chr9	127639725	127640431	0	372030	4255	4488	2456	1173	0
chr9	128001791	128003383	0	734096	0	293	253	0	0
chr9	130549057	130549834	0	361708	0	689	233	0	0
chr9	130551502	130552118	0	359424	1528	3134	2678	1300	0
chr9	132172539	132172917	221924	26084	2442	3119	3099	971	39966
chr9	132216465	132216864	177977	11766	6147	5872	3772	4061	0
chr9	132397698	132399049	0	33980	3871	5407	5407	0	0
chr9	132399465	132400128	0	32901	2792	4328	4328	1360	0
chr9	132983578	132984588	85970	5427	92218	13952	13948	1372	3295
chr9	135696903	135697917	72699	12692	50416	21199	8844	0	10884
chr9	136216476	136218886	0	137886	0	1236	50	79	12130
chr9	136229105	136229695	0	140688	4620	5621	5261	2573	1321
chr9	136335426	136338278	0	32105	3310	5958	0	0	1649
chr9	137487578	137488717	158700	37495	187976	145874	23034	228	5455
chr9	137868951	137869552	506518	4916	40326	108452	5525	3708	8228
chr9	140249601	140250188	73043	5295	27953	49371	14588	3146	81503
chr9	141121847	141123750	390223	123505	76938	77063	77023	19206	953749
chr9	141127097	141128072	395473	128755	82188	82313	82273	24456	958999
chrX	465742	467053	144143	272193	117007	2379743	2245498	18854	2245265
chrX	488026	489345	166427	294477	139291	2357451	2223206	1825	2222973
chrX	529270	531381	207671	335721	180535	2315415	2181170	43069	2180937
chrX	565897	567164	244298	372348	217162	2279632	2145387	44111	2145154
chrX	623583	624552	301984	430034	274848	2222244	2087999	3065	2087766
chrX	682611	684244	361012	489062	333876	2162552	2028307	4462	2028074
chrX	687148	688354	365549	493599	338413	2158442	2024197	352	2023964
chrX	758449	759049	436850	564900	409714	2087747	1953502	27763	1953269
chrX	785716	786558	464117	592167	436981	2060238	1925993	55030	1925760
chrX	787631	788851	466032	594082	438896	2057945	1923700	56945	1923467
chrX	874373	875304	552774	680824	451501	1971492	1837247	9401	1837014
chrX	892608	893959	566260	699059	432846	1952837	1818592	7609	1818359
chrX	905254	906618	553601	711705	420187	1940178	1805933	3337	1805700
chrX	1034057	1035061	425158	840508	291744	1811735	1677490	75222	1677257
chrX	1261497	1262189	198030	1067948	64616	1584607	1450362	3435	1450129
chrX	1549510	1550734	29	1355961	19369	1296062	1161817	7842	1161584
chrX	1685900	1686669	25776	1492351	15116	1160127	1025882	896	1025649
chrX	1828717	1829655	3128	1635168	47259	1017141	882896	20007	882663
chrX	2713047	2713671	53092	2519498	84275	133125	348	12623	0
chrX	2714005	2714541	54050	2520456	85233	132255	1306	13581	0
chrX	2762599	2764043	102644	2569050	43366	82753	49900	9801	5555
chrX	2811741	2812187	151786	2618192	3894	34609	34049	3629	15501
chrX	3243431	3244629	281112	3049882	373046	289366	8087	7551	11091
chrX	3258903	3260059	265682	3065354	357616	296298	4497	23023	0
chrX	3404565	3406916	118825	3211016	210759	149441	520	40515	32696
chrX	3431744	3432626	93115	3238195	185049	123731	27699	14805	30628
chrX	3487814	3488561	37180	3294265	129114	67796	19940	1650	7665
chrX	3571448	3572512	0	3377899	45163	14943	14890	1794	28482
chrX	3912715	3915875	171573	3719166	151144	178411	54453	23277	0
chrX	4177431	4178608	436289	3983882	415860	443127	18518	9	0
chrX	4184765	4186175	443623	3991216	423194	450461	25852	1458	0
chrX	4336095	4336954	594953	4142546	574524	601791	41243	1780	14131
chrX	4360594	4362900	619452	4167045	599023	626290	65742	671	0
chrX	4731615	4732448	990473	4538066	970044	355970	14770	3798	2741
chrX	4782355	4783235	1041213	4588806	1020784	305183	65510	16859	196
chrX	5086880	5088909	1345738	4647072	1325309	0	8465	3222	7516
chrX	5220231	5221838	1479089	4514143	1458660	131665	0	15389	21520
chrX	5318792	5319788	1577650	4416193	1557221	230226	56680	8543	8188
chrX	5587613	5588790	1379527	4147191	1476137	22569	18289	7020	0
chrX	5897777	5898308	1070009	3837673	1166619	58351	7388	2225	1102
chrX	6078712	6079695	888622	3656286	985232	35811	23151	10218	8761
chrX	6189098	6189785	778532	3546196	875142	47194	13609	20934	3107
chrX	6450887	6451587	516730	3284394	613340	205489	66721	5366	0
chrX	6734023	6735131	233186	3000850	329796	76799	1839	2082	46203
chrX	7132801	7133407	114421	2602574	65862	27264	3729	2043	0
chrX	7216946	7217567	198566	2518414	150007	36882	34222	444	0
chrX	7812993	7814328	50518	1921653	80303	79688	79708	8040	0
chrX	8137182	8137932	250293	1598049	240898	181300	94656	5101	71056
chrX	8149639	8150294	262750	1585687	253355	193757	101942	1180	58694
chrX	8248586	8248976	361697	1487005	352302	292704	3260	7740	22821
chrX	8434581	8435431	547692	1300550	538297	315838	182197	9415	6963
chrX	8435906	8437310	549017	1298671	539622	313959	183522	7536	8288
chrX	8989273	8991460	1088544	744521	317765	49842	49849	10336	0
chrX	10897998	10898967	236975	202170	229544	230329	20334	3587	6697
chrX	12248817	12249259	454618	152615	443075	212597	91573	16648	0
chrX	12993723	12994909	89764	572689	0	479	0	0	0
chrX	13471853	13472559	201562	95039	19437	19152	9397	7345	37965
chrX	14419262	14420372	380128	445462	95135	95040	22782	10610	211
chrX	14511381	14512124	472247	537581	3383	3288	3272	12765	0
chrX	15039813	15042192	657643	1066013	134493	121789	9978	15074	11396
chrX	16395291	16396607	214081	75580	257588	191287	58249	1787	20901
chrX	16858727	16859264	343	106203	27143	3918	3903	842	26235
chrX	19571877	19572683	74	168191	38219	8893	453	6624	6979
chrX	20317449	20318965	161417	173096	31424	20031	10751	102	33475
chrX	21390239	21390923	483914	898060	867	66093	1053	2229	0
chrX	22215986	22216439	340560	1723807	255062	134207	4942	1457	0
chrX	22916374	22917952	820698	1432503	767301	149399	62722	3382	9140
