Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr6	102790746	102791905	1523107	948830	1460448	1461422	178560	9537	0
chr6	105174971	105175707	550654	225223	131015	43739	38487	11010	25123
chr6	106271520	106272154	265040	51428	156753	168242	31856	0	18209
chr6	109163536	109164359	151614	23408	4888	5157	5177	2973	5946
chr6	109943096	109943925	145290	336104	67424	68471	25652	7469	17225
chr6	111178372	111179198	33051	381617	15758	16598	15418	12005	8688
chr6	118244645	118245750	211767	15231	15314	151761	3353	0	1041
chr6	119984148	119984894	331050	1383272	191221	129204	1066	10188	9720
chr6	123136329	123137370	361261	35985	24945	114771	16665	4970	9586
chr6	123586868	123588080	811800	486524	388506	334579	49776	2189	10610
chr6	125008288	125009097	584987	675762	465801	143645	9915	8492	603
chr6	126093473	126094345	117491	22196	7123	6991	7071	2182	17117
chr6	129946006	129947389	16910	316006	45764	18038	1222	3275	3215
chr6	130038961	130040112	109865	223283	7198	7497	3656	11608	3262
chr6	132013659	132014423	67960	256921	63843	4095	175	1669	5152
chr6	134725254	134726175	230823	134944	31003	24772	17961	12491	4614
chr6	135008406	135009444	295169	147124	182178	46047	46062	2877	17087
chr6	137971269	137971708	220781	99235	15839	57508	7108	1260	51463
chr6	141032992	141034652	1453251	1900419	75131	33434	488	1754	0
chr6	141693325	141694108	793795	2560752	109839	8301	7988	0	14879
chr6	142324657	142325965	161938	2281148	42960	8551	8611	14020	37425
chr6	142638735	142639731	98897	1967382	15402	15638	15591	15499	19175
chr6	149059298	149060175	284257	11487	7131	7621	7761	713	0
chr6	150823652	150824548	381280	11549	83143	84049	9708	7844	2233
chr6	152170782	152171480	278555	33912	26614	26778	26938	694	12140
chr6	154420512	154421678	59178	409334	55760	59726	5270	2166	17647
chr6	154845704	154846957	214916	14574	13507	79399	13800	9333	42320
chr6	155348245	155350990	158201	61186	31130	20566	20566	5630	1350
chr6	156028556	156029390	396827	140484	265592	78848	404	359	17237
chr6	157731427	157733235	1565	35703	10492	11261	2601	2600	0
chr6	158247606	158248981	41825	100689	1615	25682	2442	2549	2756
chr6	158590105	158591020	22276	443188	0	641	621	5592	4727
chr6	160073730	160074583	35576	65175	37873	1053	1073	1033	1172
chr6	160348393	160349785	63243	40427	39633	2491	1191	1333	1690
chr6	162294782	162296475	613577	423393	599102	329506	38089	4621	2657
chr6	162431158	162432856	749953	559769	715263	465882	39566	191	0
chr6	165344266	165346001	1223863	897039	70501	2942	2962	2163	7853
chr6	166435577	166436793	133071	54966	141963	65243	3448	1982	23790
chr6	166700925	166702900	29468	152865	17107	381	381	2662	8090
chr6	168060383	168060981	230573	20016	165474	39115	6618	694	0
chr6	170923046	170923492	31810	319329	28384	29222	29242	29518	171067
chr7	23996	24475	513932	56342	124119	119477	119641	16198	135231
chr7	4090336	4091140	660112	624259	561620	453164	36652	6156	9416
chr7	4446830	4448121	303131	980753	204639	202488	91815	0	0
chr7	5899974	5900678	82074	419983	36540	37210	3590	3565	8965
chr7	7717944	7719578	71035	248413	36341	1692	1492	1577	31363
chr7	9801242	9805341	1166401	1324571	1172966	941210	0	21202	446
chr7	11219278	11220573	105915	75687	204430	134843	8394	1134	9456
chr7	13409746	13411309	2296383	1538408	312246	505767	88639	15487	3003
chr7	15569013	15571488	1780106	1079722	558329	1088188	92040	21322	8489
chr7	20317073	20319827	85764	216135	6471	3789	3969	775	1655
chr7	22771421	22772223	79516	102037	6063	33283	5237	199	11315
chr7	24470029	24470740	264886	146414	27954	45517	24896	10317	0
chr7	25252617	25253668	90163	53109	32094	2808	2808	1742	20099
chr7	25641280	25642095	478826	11489	104544	62221	32516	4390	0
chr7	26323124	26324140	62254	112545	6832	7276	4440	592	0
chr7	28952133	28952478	1005740	26604	13949	58069	9878	3065	3322
chr7	31426286	31427197	750676	27916	614221	55931	49816	3700	8260
chr7	34830128	34831140	844095	467568	232094	200696	32056	395	0
chr7	38610437	38611265	150035	110394	106926	107021	23435	1594	16310
chr7	39054711	39056098	116794	332622	105847	105847	38867	639	9540
chr7	44082382	44083193	3744	59266	381	963	983	1718	0
chr7	47150922	47151990	327216	1840	141640	95839	22298	6812	3115
chr7	48935176	48936285	917492	132327	805510	86779	27770	677	13577
chr7	50149808	50150876	208383	223955	16852	31167	8642	0	0
chr7	52226290	52227112	1713081	975607	1707526	995626	70326	2407	2533
chr7	52632185	52632903	2118976	1381502	2113421	1401521	873	25543	0
chr7	54462813	54465538	350962	3212130	359666	361398	12224	17959	20186
chr7	56274715	56276531	102738	5024032	99946	99904	20929	20202	13702
chr7	56825516	56826113	653539	5574833	650747	498293	37314	45688	25728
chr7	57261349	57262778	1089372	6010666	1086580	61628	15104	90856	0
chr7	57503813	57506292	1331836	6253130	1329044	73822	106657	6014	0
chr7	57545832	57556887	1373855	6295149	1371063	115841	56062	48033	158
chr7	57672668	57673263	1500691	6421985	1497899	242677	33251	52542	0
chr7	57721165	57721968	1549188	6470482	1546396	291174	23211	101039	876
chr7	57992026	57994441	1820049	6353887	1817257	562035	246699	6712	857
chr7	57994747	57998041	1822770	6350287	1819978	564756	249420	3112	3578
chr7	61079134	61080709	2716658	3267619	2305542	2305987	1395058	677470	0
chr7	61083224	61083949	2713418	3264379	2302302	2302747	1391818	674230	0
chr7	61666086	61666661	2130706	2681667	1719590	1720035	809106	91518	9224
chr7	61739119	61742062	2055305	2606266	1644189	1644634	733705	16117	0
chr7	61742386	61747728	2049639	2600600	1638523	1638968	728039	10451	0
chr7	61779527	61785387	2011980	2562941	1600864	1601309	690380	21054	8012
chr7	61814928	61815353	1982014	2532975	1570898	1571343	660414	38586	2546
chr7	61967195	61971330	1826037	2376998	1414921	1415366	504437	0	7056
chr7	62665075	62665540	1131827	1682788	720711	721156	39446	19963	51865
chr7	63277512	63278343	519024	1069985	107908	108353	39254	108302	0
chr7	64686369	64689801	163991	337229	10466	44375	22755	4463	139719
chr7	64953878	64955100	90833	604738	18871	12894	12874	11307	221
chr7	67784690	67785831	977543	1109841	1016168	3707	112441	5728	0
chr7	67872692	67874608	1065545	1021064	1104170	91709	125782	7591	678
chr7	68498369	68499298	1664924	396374	530777	53118	73933	13238	289
chr7	68654658	68655139	1509083	240533	374936	18857	2097	296	0
chr7	68923749	68924703	1239519	27887	105372	24185	10611	13346	17992
chr7	69467924	69469544	694678	572062	112642	65473	1792	112	0
chr7	71081407	71082189	823408	786763	807014	116127	16467	3396	36477
chr7	71387401	71388045	888532	1092757	909846	21515	7015	150	5492
chr7	71585943	71587027	689550	1291299	710864	220057	39679	11407	5172
chr7	72481910	72482987	83457	552807	5463	86266	86266	64666	0
chr7	72490499	72491047	92046	544747	14052	94855	94855	73255	0
chr7	72510389	72511238	111936	524556	33942	114745	114745	93145	0
chr7	73002493	73004834	13048	30960	8680	9409	0	187	6650
chr7	74973711	74974545	75677	477088	96580	97611	74097	183105	3340
chr7	74981844	74982409	67813	469224	88716	89747	66233	175241	11007
chr7	78843668	78844312	1358867	1169933	442945	384486	4104	4583	18113
chr7	79253687	79256156	1768886	1579952	508067	794505	171988	13905	0
chr7	80312076	80313111	2827275	1760755	234999	44212	1290	1130	21154
chr7	80751082	80751583	3266281	1322283	202666	9305	50258	7747	6635
chr7	86203616	86204084	590170	67721	483947	23653	23692	9339	30230
chr7	87255194	87256290	177273	801838	564	1246	1266	506	3747
chr7	89829862	89830822	154420	10860	43105	10228	10214	26310	3547
chr7	92485402	92485710	23102	719572	18554	22018	998	183	14856
chr7	94810479	94811160	953071	591719	148738	214516	23076	1776	39743
chr7	97208208	97209239	271878	161027	291642	43686	43209	4574	6770
chr7	98408649	98409289	72298	41448	57863	8125	8665	724	4984
chr7	98857275	98857649	73494	3600	53150	65747	14187	14128	0
chr7	99194178	99195545	20687	123620	18145	18891	16214	4108	21530
chr7	101093901	101094891	202305	54224	128172	9959	9977	9395	31415
chr7	102203141	102203831	88677	754427	49805	9253	8911	82377	37489
chr7	104464528	104465599	161314	15920	70206	58638	32573	3362	458
chr7	106412011	106412800	95383	189710	92420	2967	3147	2778	39297
chr7	107320082	107321202	58563	9518	17589	40758	8978	5227	627
chr7	109066575	109067570	846264	1424087	854030	685979	24668	1318	11742
chr7	109087416	109088342	867105	1444928	874871	665207	3896	7911	0
chr7	110041614	110043001	1821303	2112382	734983	287917	15	21307	0
chr7	112435979	112438488	17665	280445	5079	5435	5455	5477	0
chr7	113683000	113684290	898689	955734	4132	7832	7240	28	16487
chr7	117504669	117505256	634277	6869	317683	83545	7780	4061	22365
chr7	117906462	117906956	1036070	393725	51324	44420	20838	2482	6519
chr7	119617887	119618638	447024	1010959	293754	8479	18178	4391	7424
chr7	121288442	121289120	269869	318006	206869	100658	39318	6476	7054
chr7	121380418	121380874	336836	409982	132253	160235	50860	11260	0
chr7	121663365	121664287	53423	277963	118772	28121	10052	3805	23003
chr7	122345274	122346809	627323	390140	178322	75450	15069	167	3705
chr7	122852347	122854500	328833	897213	318533	21733	16276	3120	3326
chr7	125340277	125341299	810559	938596	138658	26045	26077	6518	34608
chr7	134101512	134102084	24079	5367	15631	15212	15172	430	1584
chr7	135581344	135582494	32088	64083	66931	78782	22882	12107	2948
chr7	136266454	136267480	611647	749193	598783	175250	86250	8769	1652
chr7	136510241	136511014	855434	992980	842570	419037	42862	0	4018
chr7	136837589	136838426	708408	1320328	619597	300590	31745	5845	30584
chr7	137156525	137157431	389403	1238701	300592	17361	7103	8145	5594
chr7	137323076	137323663	223171	1072469	134360	11632	11410	7658	0
chr7	138306525	138307164	56246	88968	159442	13274	13241	551	14856
chr7	140514415	140514843	14132	174415	107528	3251	3251	1488	0
chr7	141741517	141746148	257987	195880	65244	156553	65473	6299	0
chr7	141831974	141833285	348444	108743	155701	170234	462	8481	6688
chr7	144477472	144478540	1387166	341361	52778	39896	31396	0	4215
chr7	144889526	144890495	1799220	753415	355933	236798	69787	4530	3928
chr7	146408339	146409494	2002833	1626171	1627071	709844	620	2207	11208
chr7	146417906	146418996	1993331	1616669	1617569	700342	10187	4624	20775
chr7	146780613	146782060	1630267	1253605	1254505	337278	85696	11160	0
chr7	148344471	148346049	66278	69444	48690	49427	49447	1045	7147
chr7	148640630	148642468	54851	365603	1304	1426	1446	1331	3341
chr7	150606805	150607796	122671	3112	63640	10981	10981	2394	17230
chr7	151570986	151571750	226764	54761	523	34472	686	1635	673
chr7	152107504	152108422	81038	591279	21480	22474	22494	0	18353
chr7	153202551	153203866	648990	1417457	743532	23789	23805	4100	0
chr7	157963627	157964132	458200	1093838	485089	442060	19385	8746	0
chr7	158512954	158515094	9465	1643165	14381	15270	15270	5483	0
chr8	1640956	1641534	77935	61955	52579	69782	42186	2460	3467
chr8	2272836	2273202	394362	568806	191422	191794	31031	610	4835
chr8	3094906	3095528	389321	1390876	502860	108928	25543	13305	26031
chr8	3207275	3207874	501690	1503245	615229	221297	12911	2273	26486
chr8	3527965	3529062	822380	1823935	935919	541987	85201	17858	13354
chr8	3629690	3630292	924105	1925660	1037644	643712	186926	3143	2329
chr8	3652481	3654133	946896	1948451	1060435	666503	209717	632	6507
chr8	5969201	5973164	295450	737416	245457	290872	24432	5274	23297
chr8	7341048	7342719	724837	421359	128180	128204	85484	127990	537375
chr8	7683807	7685387	489680	764118	399480	400055	85709	420028	428224
chr8	10768651	10770669	75881	36137	59952	15367	447	975	0
chr8	12064103	12064845	357583	218965	303788	11904	11904	59451	177574
chr8	12417207	12418703	162935	572069	188956	98253	0	4340	24168
chr8	15210402	15211425	1878444	3365264	1801484	24591	24631	9152	6641
chr8	15959816	15960932	1128937	3224477	1051977	723652	16959	11584	16096
chr8	16040737	16041503	1048366	3143906	971406	804573	24214	42750	16995
chr8	16046489	16047645	1042224	3137764	965264	810325	18072	42450	22747
chr8	16564082	16565853	524016	2619556	447056	318603	16719	8995	1496
chr8	17676640	17677792	114906	1507617	16846	16116	16036	1058	5664
chr8	17740070	17741299	51399	1444110	38203	38857	17695	14118	5598
chr8	20362071	20363249	282547	71798	200176	37280	37327	997	15590
chr8	23745452	23746584	442887	33718	144084	126380	28446	6212	7452
chr8	25029441	25030514	244555	60430	10967	1477	1497	594	0
chr8	25073440	25074813	200256	104429	2866	16736	9578	582	0
chr8	25462805	25463667	97804	329909	144431	26775	2361	5556	5342
chr8	25862537	25863142	314558	42237	83309	41089	39874	2076	20946
chr8	26078999	26079590	98110	94929	36118	69326	6308	1322	25626
chr8	27051775	27052299	89532	6168	67156	10324	10317	10323	30886
chr8	29523770	29525079	320932	716022	494	23986	866	17	0
chr8	33237325	33237850	8066	219459	91167	18756	18748	2773	15012
chr8	34645692	34646679	1227718	1187724	1188269	764457	25901	3589	1631
chr8	35104896	35106834	1686922	1646928	1647473	1029082	11498	291	0
chr8	37930954	37933364	11445	274983	14707	29592	14672	6028	0
chr8	38366369	38366767	52825	710398	18612	40105	18969	2287	0
chr8	38736765	38737747	26425	1080794	19628	20089	20109	7072	10797
chr8	43092528	43097300	36528	4843	4850	11896	4376	0	0
chr8	43792689	43795160	736689	690410	660138	656505	656505	15206	42693
chr8	43820405	43828632	764405	718126	687854	684221	684221	42922	9221
chr8	43830760	43838649	774760	728481	698209	694576	694576	53277	0
chr8	46839007	46845861	1346589	1253476	983375	983575	683115	55842	136745
chr8	46847996	46857743	1334707	1241594	971493	971693	671233	43960	124863
chr8	47900167	47901346	291104	197991	69860	13430	13410	665	1143
chr8	52512036	52513823	227976	519539	269451	16733	16773	7075	8662
chr8	54859554	54862051	5964	68281	1345	1890	1730	1593	1298
chr8	58352120	58352810	451963	67513	18591	9157	18516	15530	2601
chr8	58434992	58436729	509926	9376	101463	3148	3148	1652	0
chr8	59469261	59470232	15927	38535	1781	3417	2617	3249	463
chr8	60564710	60565484	554711	640298	376648	8186	8146	1156	2092
chr8	60929186	60929820	508976	275962	263455	9276	9316	12859	8780
chr8	63123384	63125634	964132	36449	495736	222205	35813	17564	1813
chr8	63327387	63328515	761251	165186	621642	19324	19190	5160	47717
chr8	64641562	64641958	522649	641374	557438	337398	22036	5895	4542
chr8	64841318	64841875	722405	491717	645985	450695	111134	10294	0
chr8	64910164	64911099	791251	422493	576761	381471	170170	144	0
chr8	65144973	65145865	1026060	187727	341995	146705	29331	567	15989
chr8	68315182	68316372	66235	439824	58027	9378	3961	16465	1517
chr8	68497304	68498756	248357	364137	16096	40720	1063	6719	7378
chr8	69818312	69819263	770583	585355	644856	634433	21577	34965	48169
chr8	76092523	76093155	1198780	846929	223729	76481	76501	4951	49174
chr8	79436028	79436648	180974	1086318	6386	7444	7424	7422	19389
chr8	82596326	82597957	635	262530	0	559	539	502	6537
chr8	83463440	83464594	837149	1129644	708322	292936	109408	3194	42248
chr8	84569809	84570525	1555870	2236013	289355	289731	35950	1634	0
chr8	86560339	86561987	431788	2776426	183585	11339	10455	17395	25643
chr8	86571846	86576368	443295	2762045	195092	0	0	28902	11262
chr8	86781714	86790438	598409	2547975	404960	208240	208240	75204	68112
chr8	86795961	86807195	581652	2531218	419207	222487	222487	58447	82359
chr8	86820213	86821199	567648	2517214	443459	246739	224337	44443	89866
chr8	86831138	86840875	547972	2497538	454384	257664	204661	24767	70190
chr8	87173746	87175353	213494	2163060	178762	179303	36182	13299	14021
chr8	87831243	87831960	258851	1506453	69104	302904	51423	1509	0
chr8	90095893	90096823	700242	757342	644123	319237	22129	35	17344
chr8	91006327	91007437	14855	1667776	5740	5659	5679	408	3012
chr8	94656326	94657192	82567	38464	54906	55444	38001	1630	25985
chr8	94820414	94820814	72005	171169	52482	4550	4570	404	0
chr8	96642529	96643365	475303	190617	359770	67293	2105	2039	0
chr8	101127189	101127878	62266	533532	27618	28418	28398	10324	57327
chr8	103685328	103686216	21259	467228	10577	16884	9924	4577	7935
chr8	105112810	105113504	655633	389679	176897	74352	28992	523	18837
chr8	106889126	106890504	828841	1385700	391371	261230	55090	10089	16031
chr8	106891313	106892302	827043	1387887	389573	259432	57277	12276	15560
chr8	108563358	108564080	647595	3059932	17150	228056	13230	3936	389
chr8	110395027	110395957	38134	4053017	47428	35623	20864	4048	5829
chr8	111129979	111130532	550685	3318442	142897	60406	42960	20423	13196
chr8	117216901	117217695	438139	1422952	242650	242579	93366	2460	11271
chr8	120509978	120511546	257542	69744	139401	139610	10430	844	0
chr8	121931143	121933066	521429	11779	106718	35853	18320	3918	6084
chr8	121955809	121956538	546095	36445	131384	12381	4275	4206	1013
chr8	123603774	123604461	191753	161353	141351	19018	18990	3083	16275
chr8	124001702	124002715	15492	235737	18742	47141	18738	778	0
chr8	124867961	124868623	45099	29389	84384	38399	27437	11268	6265
chr8	125314029	125315213	150729	63957	67918	69743	105	2631	0
chr8	130507690	130510047	341971	210388	48143	49169	38069	2116	2426
chr8	132227904	132229126	726538	159272	405338	412690	33330	5489	4541
chr8	134225759	134226514	375558	6383	81711	60335	435	1780	8641
chr8	134552734	134553674	702533	1245	28614	8410	8450	0	0
chr8	138003556	138004740	2182898	1534792	1533000	276948	2532	5306	0
chr8	138074754	138075730	2254096	1605990	1604198	217227	73730	5038	12174
chr8	138149588	138151020	2328930	1631084	1679032	141937	57252	18255	35442
chr8	138247728	138250542	2427070	1531562	1777172	42415	39308	26390	0
chr8	143336751	143337988	400499	122651	145458	57047	47555	6204	7780
chr8	144830472	144832042	40158	8813	7699	36284	6268	4520	12076
chr9	10000	11517	268025	559603	102246	167581	0	197105	91084
chr9	399883	401041	0	170079	67973	69135	22746	2006	41098
chr9	1105016	1105500	640350	13253	56512	54591	52852	2699	48534
