Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chrX	111728592	111729337	1	745	0	0	108.985	0.146288	0	0	0	108.985	2.33461	0.0031337	2.54252	0.00341277	752822	285241	157910	155419	30246	9834	6328
chrX	111775877	111776412	0	535	0	0	0	0	0	0	0	0	0.634723	0.0011864	0	0	800107	238166	110835	108344	77531	19798	6499
chrX	111848422	111849132	1	710	105.738	0.148927	0	0	0	0	105.738	0	1.02139	0.00143858	0	0	872652	165446	38115	35624	35644	5271	8986
chrX	111935178	111935884	1	706	24.8906	0.0352558	492.036	0.696934	0	0	24.8906	492.036	7.53643	0.0106748	9.49846	0.0134539	959408	78694	11517	11654	11654	4413	9076
chrX	111952938	111954262	1	1324	0	0	278.319	0.21021	60.4941	0.0456904	0	278.319	16.4882	0.0124533	1.29524	0.000978281	977168	60316	29277	29414	27501	4725	580
chrX	111990259	111991258	0	999	508.07	0.508579	878.798	0.879678	157.699	0.157856	508.07	878.798	15.7951	0.0158109	6.71608	0.0067228	1014489	23320	66598	13646	8348	5088	0
chrX	112283140	112284045	0	905	332.785	0.367718	565.124	0.624446	94.0834	0.10396	332.785	565.124	9.66675	0.0106815	38.3776	0.0424062	1307370	223872	198387	98176	98214	31659	0
chrX	112336786	112337296	1	510	66.9097	0.131196	0	0	18.3643	0.0360085	66.9097	0	0.904663	0.00177385	6.71608	0.0131688	1361016	277518	252033	151822	151860	8591	1856
chrX	112704657	112705259	0	602	128.12	0.212823	552.353	0.917529	174.293	0.289523	128.12	552.353	7.36863	0.0122402	15.0632	0.0250219	1728887	645389	619904	519693	34931	2102	2708
chrX	113066479	113066877	1	398	0	0	0	0	0	0	0	0	0	0	0	0	2090709	1007211	981726	881515	4703	1113	0
chrX	113281624	113281926	0	302	76.3152	0.252699	227.889	0.7546	70.5952	0.233759	76.3152	227.889	3.65512	0.0121031	0	0	2305854	1222356	1196871	1096660	109040	17242	802
chrX	113621126	113622166	1	1040	16.5503	0.0159137	475.598	0.457306	15.3036	0.014715	16.5503	475.598	3.64054	0.00350052	7.67552	0.00738031	2645356	1561858	1172963	863958	2786	3748	14016
chrX	113731014	113734400	0	3386	1330.15	0.392839	2660.22	0.785651	346.495	0.102332	1330.15	2660.22	31.4443	0.00928656	51.33	0.0151595	2755244	1671746	1060729	751724	81696	667	11271
chrX	113847876	113849767	0	1891	414.527	0.219211	829.834	0.438834	197.934	0.104672	414.527	829.834	23.3607	0.0123536	47.4443	0.0250895	2872106	1788608	945362	636357	2112	129	0
chrX	113996099	113996804	1	705	95.0858	0.134874	45.0298	0.063872	110.951	0.157377	95.0858	45.0298	6.5734	0.00932397	27.1522	0.0385137	3020329	1936831	798325	489320	43484	2221	8345
chrX	114039913	114042240	1	2327	199.492	0.0857292	171.88	0.0738635	0	0	199.492	171.88	4.77866	0.00205357	27.8238	0.0119569	3064143	1980645	752889	443884	87298	6736	12617
chrX	114049079	114049837	1	758	105.738	0.139496	319.007	0.420854	31.3724	0.0413884	105.738	319.007	5.47174	0.00721866	9.21062	0.0121512	3073309	1989811	745292	436287	96464	5709	5020
chrX	114637491	114639588	1	2097	401.805	0.191609	503.339	0.240028	221.902	0.105819	401.805	503.339	75.1964	0.035859	116.38	0.0554984	2942909	2578223	155541	15218	15207	10476	0
chrX	114665467	114666332	0	865	313.324	0.362225	801.256	0.926308	416.755	0.481798	313.324	801.256	7.04032	0.0081391	7.67552	0.00887343	2916165	2606199	128797	43194	22804	9174	15721
chrX	114830786	114832855	0	2069	1031.66	0.498625	2704.52	1.30716	281.118	0.135871	1031.66	2704.52	43.5916	0.0210689	34.4919	0.0166708	2749642	2771518	34508	18581	11402	0	18383
chrX	114864869	114865415	1	546	176.892	0.323978	39.5875	0.0725046	0	0	176.892	39.5875	4.10016	0.00750945	22.4509	0.0411189	2717082	2805601	68591	11981	12001	7677	8248
chrX	114932683	114934364	1	1681	213.315	0.126898	62.4185	0.0371318	66.5757	0.0396048	213.315	62.4185	4.83703	0.00287747	10.5059	0.00624977	2648133	2873415	70096	55139	19232	5060	0
chrX	114947453	114947924	0	471	317.215	0.673492	178.309	0.378575	115.043	0.244252	317.215	178.309	14.2849	0.0303289	14.3436	0.0304536	2634573	2888185	56536	69909	5672	0	4707
chrX	114959812	114985737	1	25925	0	0	0	0	0	0	0	0	40.1262	0.00154778	29.7427	0.00114726	2596760	2900544	18723	43039	2048	12070	0
chrX	115180700	115182204	1	1504	0	0	118.892	0.0790508	0	0	0	118.892	0	0	0	0	2400293	2777638	94585	54116	53296	3946	6209
chrX	115188940	115191037	0	2097	2085.49	0.994509	1719.32	0.819893	716.208	0.341539	2085.49	1719.32	51.3688	0.0244963	7.91538	0.00377462	2391460	2768805	102825	62356	61536	12186	0
chrX	115247362	115247969	1	607	0	0	0	0	85.7002	0.141186	0	0	2.1887	0.00360576	15.1112	0.0248949	2334528	2711873	161247	120778	119958	11135	2494
chrX	115248340	115249038	1	698	105.738	0.151487	356.698	0.511029	221.902	0.317911	105.738	356.698	29.6058	0.0424152	62.0278	0.0888651	2333459	2710804	162225	121756	120936	10066	2063
chrX	115313324	115314902	0	1578	576.201	0.365146	688.521	0.436325	225.302	0.142777	576.201	688.521	9.50625	0.00602424	16.2145	0.0102754	2267595	2644940	227209	92309	185920	15194	4936
chrX	115382123	115383406	0	1283	211.263	0.164663	408.073	0.318062	331.716	0.258547	211.263	408.073	13.4313	0.0104687	23.0266	0.0179474	2199091	2576436	296008	23805	210749	9991	10779
chrX	115383538	115384843	0	1305	606.626	0.464847	786.592	0.602753	38.2749	0.0293294	606.626	786.592	6.76308	0.00518244	15.351	0.0117633	2197654	2574999	297423	22368	209312	11406	9342
chrX	115414652	115415462	1	810	117.026	0.144477	287.174	0.354535	15.9222	0.019657	117.026	287.174	7.90121	0.00975457	6.71608	0.00829146	2167035	2544380	328537	7293	178693	13354	8979
chrX	115424962	115425517	1	555	34.9395	0.062954	0	0	0	0	34.9395	0	1.10894	0.00199809	14.3916	0.0259308	2156980	2534325	338847	17603	168638	3299	0
chrX	115497089	115498400	0	1311	240.576	0.183506	653.29	0.498315	259.755	0.198135	240.576	653.29	17.6263	0.013445	38.8573	0.0296395	2084097	2461442	410974	89730	95755	4195	14234
chrX	115582010	115582434	0	424	0	0	409.215	0.96513	110.951	0.261677	0	409.215	3.50192	0.00825923	1.39119	0.0032811	2000063	2377408	495895	37233	11721	1837	7964
chrX	115724103	115725327	0	1224	0	0	0	0	0	0	0	0	0	0	0	0	1857170	2234515	637988	104288	102769	7034	1418
chrX	115779489	115779846	1	357	105.738	0.296185	0	0	91.0564	0.25506	105.738	0	2.61185	0.0073161	7.67552	0.0215001	1802651	2179996	693374	159674	48250	9613	2948
chrX	115927858	115928741	1	883	250.724	0.283945	213.251	0.241507	114.029	0.129139	250.724	213.251	10.8997	0.012344	25.2813	0.0286311	1653756	2031101	841743	308043	1422	8432	0
chrX	116048103	116048990	1	887	77.2346	0.087074	0	0	86.0731	0.0970385	77.2346	0	6.86522	0.00773982	41.4478	0.0467281	1533507	1910852	961988	428288	117792	9600	0
chrX	116366967	116367634	0	667	105.738	0.158528	473.621	0.710076	98.5121	0.147694	105.738	473.621	4.62545	0.00693471	13.3362	0.0199943	1214863	1592208	882430	298731	63903	6917	8877
chrX	116412593	116413020	1	427	181.016	0.423925	199.64	0.46754	28.0619	0.0657188	181.016	199.64	2.96933	0.00695394	7.67552	0.0179755	1169477	1546822	837044	253345	18517	37748	0
chrX	116557892	116559975	1	2083	161.771	0.0776626	0	0	0	0	161.771	0	24.6083	0.0118139	65.3858	0.0313902	1022522	1399867	690089	106390	106401	9682	0
chrX	116716487	116716800	0	313	23.7882	0.0760006	211.03	0.674216	0	0	23.7882	211.03	0.532584	0.00170155	2.63846	0.00842958	865697	1243042	533264	49974	6184	1316	1902
chrX	116748023	116748800	1	777	190.056	0.244603	0	0	5.66176	0.00728669	190.056	0	7.34674	0.00945526	14.1517	0.0182133	833697	1211042	501264	81510	37720	13927	0
chrX	116832733	116833479	0	746	105.738	0.14174	118.892	0.159373	15.0066	0.0201161	105.738	118.892	1.16731	0.00156475	0	0	749018	1126363	416585	53417	44337	16003	0
chrX	116862055	116865975	1	3920	51.0909	0.0130334	98.0629	0.0250161	0	0	51.0909	98.0629	0	0	0	0	716522	1093867	384089	20921	11841	2559	5179
chrX	116877781	116878517	0	736	334.974	0.455127	659.054	0.895453	250.418	0.340241	334.974	659.054	69.7174	0.0947247	51.426	0.0698723	703980	1081325	371547	8379	0	0	0
chrX	117104982	117105469	0	487	318.83	0.654681	73.8097	0.15156	96.2058	0.197548	318.83	73.8097	10.6663	0.021902	19.8124	0.0406826	477028	854373	144595	90674	1655	42	372
chrX	117248475	117249572	0	1097	217.527	0.198292	570.663	0.520204	737.877	0.672631	217.527	570.663	67.2004	0.0612583	93.0657	0.0848366	332925	710270	492	924	0	855	3794
chrX	117342902	117343240	1	338	0	0	0	0	72.5538	0.214656	0	0	4.39928	0.0130156	16.4544	0.0486817	239257	616602	2999	92258	2516	8591	441
chrX	117781225	117782713	1	1488	226.21	0.152023	7.85376	0.00527806	90.8328	0.0610436	226.21	7.85376	12.3734	0.00831549	6.71608	0.00451349	12712	177129	78337	43101	14161	2525	0
chrX	117842791	117843546	1	755	199.941	0.264823	283.319	0.375257	131.02	0.173537	199.941	283.319	4.8881	0.0064743	16.4544	0.0217939	74278	116296	17504	17869	8350	2066	0
chrX	117960977	117962421	0	1444	1018.62	0.705414	3255.23	2.25432	0	0	1018.62	3255.23	37.9083	0.0262523	63.1312	0.0437197	192464	927	98774	3193	1593	8735	0
chrX	118014509	118015214	0	705	105.738	0.149983	405.588	0.575302	76.9714	0.109179	105.738	405.588	6.08458	0.00863061	10.0261	0.0142215	245996	54459	94698	23118	1285	3025	619
chrX	118073362	118073748	1	386	95.6238	0.24773	0	0	0	0	95.6238	0	1.52479	0.00395024	23.0266	0.0596543	304849	38761	36164	34882	34248	2478	39564
chrX	118150212	118150674	0	462	32.5273	0.0704053	0	0	0	0	32.5273	0	6.62447	0.0143387	4.1256	0.00892986	381699	23877	39989	102242	468	304	1030
chrX	118333778	118334596	0	818	309.605	0.37849	411.393	0.502925	178.599	0.218336	309.605	411.393	11.4031	0.0139402	29.3109	0.0358324	269599	34508	35224	35540	18127	4818	6909
chrX	118567515	118570506	0	2991	2073.02	0.693085	617.05	0.206302	231.955	0.0775511	2073.02	617.05	32.028	0.0107081	71.958	0.0240582	33689	198266	31299	6191	6151	12118	9430
chrX	119209206	119209676	1	470	0	0	0	0	0	0	0	0	0	0	0	0	290120	839957	83729	38962	38942	14519	30624
chrX	119246229	119246847	1	618	169.503	0.274277	227.177	0.3676	98.7755	0.159831	169.503	227.177	11.8773	0.019219	6.71608	0.0108674	327143	876980	120752	75985	2857	8889	0
chrX	119306024	119306590	1	566	0	0	0	0	0	0	0	0	0	0	0	0	360622	936775	71036	41006	24309	34325	10487
chrX	119430253	119431098	1	845	0	0	178.222	0.210914	73.9424	0.0875059	0	178.222	0.663905	0.000785686	6.71608	0.00794802	236114	1061004	11968	12321	5065	1226	12853
chrX	119508222	119508956	1	734	0	0	783.481	1.06741	7.85043	0.0106954	0	783.481	9.10499	0.0124046	7.67552	0.0104571	158256	1138973	63994	44515	5677	5555	9339
chrX	119521075	119521504	0	429	0	0	75.2985	0.175521	0	0	0	75.2985	0	0	0	0	145708	1151826	76847	31967	6294	6161	14241
chrX	119624386	119625188	0	802	188.36	0.234863	142.631	0.177844	97.6039	0.121701	188.36	142.631	13.3	0.0165835	14.3916	0.0179446	42024	1255137	4105	4522	4522	3515	10581
chrX	120012457	120014138	0	1681	0	0	0	0	0	0	0	0	0	0	0	0	344978	1643208	247885	88193	3595	20908	788
chrX	120305957	120306558	1	601	0	0	218.964	0.364333	110.186	0.183338	0	218.964	7.58749	0.0126248	21.1077	0.035121	638478	1936708	541385	10853	10353	8541	23043
chrX	120332972	120333448	1	476	83.208	0.174807	41.092	0.0863277	0	0	83.208	41.092	6.80686	0.0143001	10.6978	0.0224743	665493	1963723	568400	37868	1279	10499	0
chrX	120638511	120639924	1	1413	126.367	0.0894316	118.892	0.0841418	0	0	126.367	118.892	12.8185	0.00907182	21.1077	0.0149382	971032	2269262	873939	165663	1492	300	2121
chrX	121426724	121427340	1	616	63.4431	0.102992	7.92616	0.0128671	0	0	63.4431	7.92616	6.5661	0.0106593	1.67902	0.00272568	1373204	3057475	890078	620989	59656	139	6589
chrX	121431086	121432017	0	931	105.738	0.113575	118.892	0.127704	165.279	0.177528	105.738	118.892	2.1814	0.00234307	0	0	1368527	3061837	885401	625351	54979	4501	6687
chrX	121599634	121600162	1	528	105.738	0.200261	199.12	0.377122	197.308	0.373689	105.738	199.12	7.63856	0.014467	14.9193	0.0282562	1200382	3230385	717256	793899	24580	1852	19665
chrX	121641852	121642794	0	942	181.397	0.192565	233.949	0.248353	115.382	0.122486	181.397	233.949	4.37739	0.00464691	6.71608	0.0071296	1157750	3272603	674624	836117	66798	15163	0
chrX	121776352	121777570	1	1218	507.544	0.416703	336.823	0.276538	0	0	507.544	336.823	10.4474	0.0085775	22.0671	0.0181175	1022974	3407103	539848	765266	201298	3598	2215
chrX	121875153	121876019	1	866	116.521	0.134551	134.694	0.155535	0	0	116.521	134.694	3.88129	0.00448186	9.21062	0.0106358	924525	3505904	441399	666817	300099	1193	1463
chrX	121949157	121950149	1	992	125.109	0.126118	90.8156	0.091548	76.3646	0.0769805	125.109	90.8156	7.76259	0.00782519	9.01874	0.00909147	850395	3579908	367269	592687	305627	23484	0
chrX	122360227	122360970	0	743	235.852	0.317433	225.614	0.303652	294.005	0.3957	235.852	225.614	8.4192	0.0113314	14.3436	0.019305	439574	3990978	41197	181866	2228	22248	5877
chrX	122415682	122416162	0	480	105.738	0.220287	505.772	1.05369	65.9932	0.137486	105.738	505.772	5.25288	0.0109435	6.71608	0.0139918	384382	4046433	96652	126674	28278	2395	8227
chrX	122684292	122684894	1	602	0	0	84.6967	0.140692	113.555	0.188629	0	84.6967	0.649315	0.0010786	22.4989	0.0373736	115650	4315043	179970	140908	39982	7279	0
chrX	123000082	123000644	1	562	0	0	0	0	0	0	0	0	5.80005	0.0103204	14.3916	0.0256078	19062	4630833	4060	5558	6178	5094	33113
chrX	123440086	123441003	0	917	399.066	0.435186	620.227	0.676366	187.155	0.204094	399.066	620.227	18.0203	0.0196514	13.3842	0.0145956	202718	5070837	315795	66053	25997	4364	4988
chrX	123483677	123485128	1	1451	55.0249	0.0379221	80.1608	0.0552452	16.011	0.0110345	55.0249	80.1608	10.5204	0.00725041	28.7832	0.0198368	246309	5114428	359386	109644	16529	7399	3543
chrX	123604772	123605881	1	1109	86.4293	0.0779344	758.981	0.684383	0	0	86.4293	758.981	6.71201	0.00605231	6.71608	0.00605598	367404	5181027	480481	16435	4788	8669	0
chrX	123669337	123670590	0	1253	254.042	0.202747	1200.79	0.958328	112.668	0.0899183	254.042	1200.79	18.7717	0.0149814	0	0	431969	5116318	545046	30653	30633	705	0
chrX	124405903	124414792	1	8889	670.248	0.0754019	577.125	0.0649258	254.805	0.0286652	670.248	577.125	51.8503	0.00583308	44.1342	0.00496504	1168535	4372116	1281612	192309	39123	3663	0
chrX	124479818	124480576	0	758	302.68	0.399314	275.379	0.363297	104.424	0.137762	302.68	275.379	5.67603	0.00748816	22.0671	0.0291123	1242450	4306332	1355527	266224	25755	8402	3726
chrX	124605810	124606394	1	584	55.1676	0.0944651	21.7969	0.0373235	0	0	55.1676	21.7969	7.98875	0.0136794	9.06671	0.0155252	1368442	4180514	1481519	312711	42379	341	0
chrX	124623158	124623808	0	650	50.5703	0.0778005	0	0	214.25	0.329616	50.5703	0	4.69112	0.00721711	15.3511	0.023617	1385790	4163100	1498867	295297	59727	12970	1042
chrX	124675377	124676586	1	1209	260.776	0.215696	181.108	0.1498	0	0	260.776	181.108	4.60357	0.00380775	17.3179	0.0143241	1438009	4110322	1551086	242519	111946	11796	0
chrX	125071181	125071637	0	456	0	0	155.551	0.341121	0	0	0	155.551	0	0	0	0	1833813	3715271	1946890	151928	127644	27149	9452
chrX	125169215	125169973	1	758	0	0	19.8154	0.0261417	11.4777	0.0151421	0	19.8154	2.97663	0.00392695	0	0	1931847	3616935	2044924	249962	29308	7965	5844
chrX	125214383	125214904	1	521	45.973	0.0882399	0	0	0	0	45.973	0	9.37493	0.0179941	8.7309	0.016758	1977015	3572004	2090092	295130	14954	20359	0
chrX	125242681	125243885	0	1204	101.141	0.0840038	32.6954	0.0271557	0	0	101.141	32.6954	1.31322	0.00109071	0	0	2005313	3543023	2118390	323428	43252	23837	246
chrX	125501425	125502461	1	1036	0	0	0	0	0	0	0	0	10.1848	0.00983084	7.67552	0.0074088	2264057	3284447	2377134	360515	36893	8029	4540
chrX	125605686	125607577	1	1891	516.934	0.273366	416.965	0.2205	353.337	0.186852	516.934	416.965	969.536	0.512711	6037.61	3.19282	2368318	3179331	2481395	255399	78659	53604	0
chrX	125704745	125705647	1	902	162.745	0.180427	0	0	101.004	0.111978	162.745	0	2.10115	0.00232944	0	0	2467377	3081261	2580454	157329	9194	3767	0
chrX	125863030	125864024	1	994	192.781	0.193944	237.785	0.23922	271.26	0.272897	192.781	237.785	44.2482	0.0445153	89.9475	0.0904905	2625662	2922884	2738739	0	0	21157	4029
chrX	125911018	125913729	1	2711	241.53	0.0890927	14.5973	0.00538447	0	0	241.53	14.5973	15.7732	0.00581823	14.3916	0.00530859	2673650	2873179	2742689	47894	47525	2359	2367
chrX	126058085	126058396	1	311	0	0	0	0	0	0	0	0	0	0	14.3916	0.0462753	2650757	2728512	2598022	194961	41402	5952	2965
chrX	126072164	126072873	1	709	49.6508	0.0700294	0	0	67.649	0.0954147	49.6508	0	7.76259	0.0109486	2.92629	0.00412735	2636280	2714035	2583545	209040	55481	16707	785
chrX	126078583	126079279	1	696	73.5568	0.105685	195.197	0.280456	0	0	73.5568	195.197	3.32682	0.00477992	14.3916	0.0206776	2629874	2707629	2577139	215459	61900	10301	7204
chrX	126309187	126309983	0	796	149.97	0.188404	180.854	0.227204	182.478	0.229244	149.97	180.854	10.6954	0.0134365	25.713	0.0323028	2399170	2476925	2346435	295027	228888	2220	0
chrX	126664371	126665737	1	1366	423.871	0.310301	237.81	0.174092	110.951	0.0812234	423.871	237.81	12.8987	0.0094427	15.351	0.011238	2043416	2121171	1990681	59213	46715	9774	8764
chrX	126883367	126883802	1	435	0	0	173.404	0.39863	0	0	0	173.404	2.16681	0.00498117	0	0	1825351	1903106	1772616	278209	59243	1171	0
chrX	127156873	127157402	0	529	105.738	0.199883	237.79	0.449509	221.878	0.419429	105.738	237.79	0.941141	0.0017791	1.77496	0.00335532	1551751	1629506	1499016	551715	73931	9346	25645
chrX	127366017	127366478	0	461	131.483	0.285212	188.259	0.408371	0	0	131.483	188.259	3.42167	0.00742227	9.2586	0.0200837	1342675	1420430	1289940	760859	66538	0	878
chrX	127499944	127500404	1	460	15.3082	0.0332786	1.97928	0.00430278	0	0	15.3082	1.97928	1.48102	0.00321961	4.84517	0.010533	1208749	1286504	1156014	894786	66780	3689	0
chrX	127564540	127566839	0	2299	617.579	0.268629	1676.81	0.729364	447.358	0.194588	617.579	1676.81	26.155	0.0113767	16.5503	0.00719893	1142314	1220069	1089579	959382	110575	8625	2137
chrX	127660753	127661441	1	688	0	0	26.7319	0.0388545	100.636	0.146273	0	26.7319	1.95524	0.00284192	0	0	1047712	1125467	994977	1012698	15973	2318	1591
chrX	127683628	127684588	1	960	211.476	0.220287	0	0	221.89	0.231135	211.476	0	6.29616	0.0065585	6.71608	0.00699592	1024565	1102320	971830	989551	6066	603	12192
chrX	127801437	127802667	1	1230	4.5973	0.00373764	171.358	0.139316	0	0	4.5973	171.358	3.28305	0.00266915	36.9385	0.0300313	906486	984241	853751	871472	112221	13438	12772
chrX	127882350	127883337	1	987	87.4045	0.0885557	39.6264	0.0401483	0	0	87.4045	39.6264	0.466922	0.000473072	0	0	825816	903571	773081	790802	31551	1096	3649
chrX	128112981	128113763	1	782	10.1141	0.0129336	236.794	0.302806	94.8823	0.121333	10.1141	236.794	2.36379	0.00302276	7.67552	0.00981524	595390	673145	542655	560376	3077	3046	10135
chrX	128195406	128196426	0	1020	338.821	0.332178	528.294	0.517936	0	0	338.821	528.294	17.0719	0.0167371	21.1077	0.0206938	512727	590482	459992	477713	24578	4502	0
chrX	128199565	128200346	1	781	119.72	0.15329	141.126	0.1807	0	0	119.72	141.126	4.83702	0.00619337	17.2699	0.0221126	508807	586562	456072	473793	20658	8661	512
chrX	128287669	128288351	1	682	0	0	570.489	0.836494	0	0	0	570.489	3.47274	0.00509199	33.0048	0.0483941	420802	498557	368067	385788	24988	4192	2456
chrX	128331811	128333202	0	1391	356.603	0.256364	1627.81	1.17024	704.486	0.50646	356.603	1627.81	10.8559	0.00780442	51.8098	0.0372464	375951	453706	323216	340937	18324	428	6668
chrX	128413615	128414314	0	699	0	0	162.558	0.232558	106.909	0.152946	0	162.558	2.1887	0.00313119	7.67552	0.0109807	294839	372594	242104	259825	79870	2840	17968
chrX	128434091	128436076	0	1985	757.663	0.381694	797.895	0.401962	287.455	0.144814	757.663	797.895	17.4002	0.00876582	42.2154	0.0212672	273077	350832	220342	238063	58108	5031	23901
chrX	128517895	128518657	1	762	122.288	0.160483	20.7829	0.0272741	66.9589	0.0878726	122.288	20.7829	6.87252	0.00901905	17.4618	0.0229158	190496	268251	137761	155482	23413	9884	14223
chrX	128527241	128527717	0	476	262.218	0.550878	534.296	1.12247	87.5901	0.184013	262.218	534.296	6.71201	0.0141009	7.86742	0.0165282	181436	259191	128701	146422	32759	824	5163
chrX	128565025	128566208	1	1183	140.999	0.119188	0	0	0	0	140.999	0	9.19253	0.00777053	15.351	0.0129764	142945	220700	90210	107931	70543	3426	0
chrX	128977997	128978641	0	644	116.956	0.181608	329.271	0.51129	7622.39	11.836	116.956	329.271	670.151	1.04061	391.644	0.608142	46008	181116	0	0	0	921	11170
chrX	129056775	129057283	0	508	1784.46	3.51272	751.391	1.47912	116.031	0.228407	1784.46	751.391	8.03982	0.0158264	36.2669	0.0713915	4640	259894	7724	8273	2373	1501	0
chrX	129358422	129384347	0	25925	33443.1	1.28999	12112.6	0.467216	3210.78	0.123849	33443.1	12112.6	388.443	0.0149833	586.362	0.0226176	0	343710	16760	18469	7786	0	0
chrX	129588244	129589238	0	994	11.0025	0.0110689	629.477	0.633276	145.762	0.146642	11.0025	629.477	10.3015	0.0103637	13.4801	0.0135615	44657	138819	51244	52240	51756	870	20171
chrX	129743389	129744061	1	672	3.0807	0.00458438	118.993	0.177073	7.07736	0.0105318	3.0807	118.993	4.05639	0.00603629	0	0	15513	15214	206389	207385	6447	473	4114
chrX	129847875	129848754	0	879	553.844	0.630084	680.451	0.774119	266.225	0.302872	553.844	680.451	15.3647	0.0174797	49.8909	0.0567587	34776	119700	187315	142552	37270	3346	613
